"category","image","detected","num_faces","avg_conf","image_path","n_gt_faces","avg_occlusion","pct_heavy_occlusion","avg_pose","pct_atypical_pose","avg_face_height","scale_category","occlusion_level","pose_level"
"5--Car_Accident","5_Car_Accident_Accident_5_777.jpg",TRUE,4,45.25,"5--Car_Accident/5_Car_Accident_Accident_5_777.jpg",9,0.777777777777778,0.333333333333333,0.111111111111111,0.111111111111111,15.7777777777778,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_735.jpg",TRUE,2,45,"5--Car_Accident/5_Car_Accident_Accident_5_735.jpg",1,0,0,0,0,20,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_177.jpg",TRUE,3,46,"5--Car_Accident/5_Car_Accident_Accident_5_177.jpg",17,0.176470588235294,0,0.235294117647059,0.235294117647059,23.9411764705882,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_610.jpg",TRUE,3,80.6666666666667,"5--Car_Accident/5_Car_Accident_Car_Crash_5_610.jpg",2,0,0,0,0,72.5,"Medium","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_868.jpg",TRUE,2,94.5,"5--Car_Accident/5_Car_Accident_Car_Crash_5_868.jpg",1,0,0,0,0,78,"Medium","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_66.jpg",TRUE,1,57,"5--Car_Accident/5_Car_Accident_Accident_5_66.jpg",9,0.555555555555556,0,0.222222222222222,0.222222222222222,13.6666666666667,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_937.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_937.jpg",6,0.166666666666667,0,0,0,37.8333333333333,"Medium","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_38.jpg",TRUE,6,32.5,"5--Car_Accident/5_Car_Accident_Car_Crash_5_38.jpg",7,1,0.285714285714286,0,0,23.1428571428571,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_642.jpg",TRUE,2,60,"5--Car_Accident/5_Car_Accident_Accident_5_642.jpg",9,0.333333333333333,0,0.111111111111111,0.111111111111111,19.7777777777778,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_574.jpg",TRUE,3,34.3333333333333,"5--Car_Accident/5_Car_Accident_Car_Crash_5_574.jpg",6,1,0.333333333333333,0,0,21.1666666666667,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_202.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_202.jpg",8,0.75,0.25,0,0,17,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_94.jpg",TRUE,2,64.5,"5--Car_Accident/5_Car_Accident_Car_Crash_5_94.jpg",7,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,15.1428571428571,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_925.jpg",TRUE,2,99,"5--Car_Accident/5_Car_Accident_Accident_5_925.jpg",2,0.5,0,0,0,238,"Medium","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_668.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_668.jpg",4,0.25,0,0,0,23,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_773.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Car_Crash_5_773.jpg",6,0.166666666666667,0,0,0,17.5,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_515.jpg",TRUE,3,60.3333333333333,"5--Car_Accident/5_Car_Accident_Accident_5_515.jpg",3,0.333333333333333,0,0.333333333333333,0.333333333333333,38.6666666666667,"Medium","Low","Mixed"
"5--Car_Accident","5_Car_Accident_Accident_5_448.jpg",TRUE,3,45,"5--Car_Accident/5_Car_Accident_Accident_5_448.jpg",123,0.951219512195122,0.357723577235772,0.024390243902439,0.024390243902439,10.7317073170732,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_576.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_576.jpg",1,2,1,1,1,86,"Medium","Heavy","Mostly Atypical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_133.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Car_Crash_5_133.jpg",1,1,0,0,0,22,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_279.jpg",TRUE,2,39.5,"5--Car_Accident/5_Car_Accident_Car_Crash_5_279.jpg",2,1.5,0.5,0,0,33.5,"Medium","Heavy","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_948.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_948.jpg",1,0,0,0,0,20,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_77.jpg",TRUE,18,81.5,"5--Car_Accident/5_Car_Accident_Accident_5_77.jpg",37,0.459459459459459,0.189189189189189,0.027027027027027,0.027027027027027,23.6216216216216,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_474.jpg",TRUE,1,58,"5--Car_Accident/5_Car_Accident_Accident_5_474.jpg",8,0.5,0.125,0,0,24.5,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_34.jpg",TRUE,5,67,"5--Car_Accident/5_Car_Accident_Accident_5_34.jpg",5,0.4,0.2,0,0,21,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_287.jpg",TRUE,1,94,"5--Car_Accident/5_Car_Accident_Accident_5_287.jpg",6,0.166666666666667,0,0,0,10.1666666666667,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_451.jpg",TRUE,2,32,"5--Car_Accident/5_Car_Accident_Car_Crash_5_451.jpg",2,0.5,0,0,0,16,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_460.jpg",TRUE,2,63.5,"5--Car_Accident/5_Car_Accident_Accident_5_460.jpg",13,1.15384615384615,0.538461538461538,0,0,13.6923076923077,"Small","Partial","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Accident_5_607.jpg",FALSE,0,NA,"5--Car_Accident/5_Car_Accident_Accident_5_607.jpg",2,0,0,0,0,21.5,"Small","Low","Mostly Typical"
"5--Car_Accident","5_Car_Accident_Car_Crash_5_492.jpg",TRUE,2,50,"5--Car_Accident/5_Car_Accident_Car_Crash_5_492.jpg",1,0,0,0,0,44,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_211.jpg",TRUE,7,99,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_211.jpg",8,0,0,0,0,56.25,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_849.jpg",FALSE,0,NA,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_849.jpg",5,0.6,0.2,0,0,19.2,"Small","Partial","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_315.jpg",TRUE,8,97.875,"12--Group/12_Group_Group_12_Group_Group_12_315.jpg",8,0,0,0,0,43.25,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_434.jpg",TRUE,4,93.25,"12--Group/12_Group_Group_12_Group_Group_12_434.jpg",5,0,0,0.2,0.2,53.8,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_228.jpg",TRUE,18,84.5,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_228.jpg",21,0,0,0,0,20.4285714285714,"Small","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_868.jpg",TRUE,1,99,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_868.jpg",1,0,0,0,0,114,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_153.jpg",TRUE,4,92.75,"12--Group/12_Group_Group_12_Group_Group_12_153.jpg",3,2,1,0,0,192.666666666667,"Medium","Heavy","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_557.jpg",TRUE,5,99,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_557.jpg",5,0,0,0,0,129.6,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_650.jpg",TRUE,4,81.5,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_650.jpg",3,0,0,0,0,116,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_550.jpg",TRUE,12,93.6666666666667,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_550.jpg",12,0,0,0,0,57.5,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_331.jpg",TRUE,6,98.8333333333333,"12--Group/12_Group_Group_12_Group_Group_12_331.jpg",6,0,0,0,0,54.3333333333333,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_602.jpg",TRUE,7,74.8571428571429,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_602.jpg",4,0,0,0,0,168.75,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_478.jpg",TRUE,6,76.3333333333333,"12--Group/12_Group_Group_12_Group_Group_12_478.jpg",5,0.4,0.2,0,0,93.2,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_212.jpg",TRUE,3,99,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_212.jpg",3,0,0,0,0,112,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_789.jpg",TRUE,4,94,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_789.jpg",3,0,0,0,0,65.6666666666667,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_13.jpg",TRUE,15,88.1333333333333,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_13.jpg",16,0,0,0.0625,0.0625,24.5625,"Small","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_527.jpg",TRUE,5,80.6,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_527.jpg",2,0,0,0,0,123,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_186.jpg",TRUE,46,97.4782608695652,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_186.jpg",48,0.0416666666666667,0,0,0,33.0416666666667,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_253.jpg",TRUE,5,99,"12--Group/12_Group_Group_12_Group_Group_12_253.jpg",5,0,0,0,0,118.4,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_218.jpg",TRUE,3,80,"12--Group/12_Group_Group_12_Group_Group_12_218.jpg",8,0.625,0.25,0.5,0.5,64.5,"Medium","Partial","Mixed"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_771.jpg",TRUE,6,59.6666666666667,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_771.jpg",1,0,0,0,0,417,"Large","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_15.jpg",TRUE,21,95.4285714285714,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_15.jpg",20,0,0,0,0,44.95,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_364.jpg",TRUE,5,84.8,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_364.jpg",4,0,0,0,0,48.25,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_461.jpg",TRUE,6,63.5,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_461.jpg",16,0.3125,0.0625,0.1875,0.1875,24.8125,"Small","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_728.jpg",TRUE,6,99,"12--Group/12_Group_Group_12_Group_Group_12_728.jpg",6,0,0,0,0,115.333333333333,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_607.jpg",TRUE,4,38.25,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_607.jpg",5,0,0,0,0,27.2,"Small","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_500.jpg",TRUE,5,98.6,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_500.jpg",5,0.2,0,0,0,127.6,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_662.jpg",TRUE,3,55,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_662.jpg",11,1.18181818181818,0.545454545454545,0.363636363636364,0.363636363636364,24.9090909090909,"Small","Partial","Mixed"
"12--Group","12_Group_Group_12_Group_Group_12_179.jpg",TRUE,12,99,"12--Group/12_Group_Group_12_Group_Group_12_179.jpg",12,0,0,0,0,58.25,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_617.jpg",TRUE,12,74.6666666666667,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_617.jpg",30,0.433333333333333,0.1,0.1,0.1,22.9666666666667,"Small","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_182.jpg",TRUE,9,99,"12--Group/12_Group_Group_12_Group_Group_12_182.jpg",9,0,0,0,0,57.1111111111111,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_270.jpg",TRUE,3,82,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_270.jpg",1,0,0,1,1,80,"Medium","Low","Mostly Atypical"
"12--Group","12_Group_Group_12_Group_Group_12_247.jpg",TRUE,6,92,"12--Group/12_Group_Group_12_Group_Group_12_247.jpg",6,0,0,0.166666666666667,0.166666666666667,53.5,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_850.jpg",TRUE,3,89.6666666666667,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_850.jpg",8,0.25,0.125,0.125,0.125,74.875,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_274.jpg",TRUE,5,99,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_274.jpg",5,0,0,0,0,72.2,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Large_Group_12_Group_Large_Group_12_162.jpg",TRUE,8,99,"12--Group/12_Group_Large_Group_12_Group_Large_Group_12_162.jpg",8,0,0,0,0,84.5,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_59.jpg",TRUE,7,73.8571428571429,"12--Group/12_Group_Group_12_Group_Group_12_59.jpg",10,0.2,0.1,0.2,0.2,35.8,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_330.jpg",TRUE,8,99,"12--Group/12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_330.jpg",8,0,0,0,0,80.625,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_301.jpg",TRUE,5,98.6,"12--Group/12_Group_Group_12_Group_Group_12_301.jpg",5,0,0,0.2,0.2,102,"Medium","Low","Mostly Typical"
"12--Group","12_Group_Group_12_Group_Group_12_522.jpg",TRUE,15,98.5333333333333,"12--Group/12_Group_Group_12_Group_Group_12_522.jpg",16,0.0625,0,0,0,46.3125,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_675.jpg",TRUE,3,55.6666666666667,"14--Traffic/14_Traffic_Traffic_14_675.jpg",1,0,0,0,0,139,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_267.jpg",TRUE,3,65.6666666666667,"14--Traffic/14_Traffic_Traffic_14_267.jpg",5,0.4,0,0,0,18.4,"Small","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_840.jpg",TRUE,14,75,"14--Traffic/14_Traffic_Traffic_14_840.jpg",77,0.779220779220779,0.285714285714286,0.025974025974026,0.025974025974026,21.0909090909091,"Small","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_380.jpg",TRUE,6,68.5,"14--Traffic/14_Traffic_Traffic_14_380.jpg",16,0.9375,0.375,0,0,37.25,"Medium","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_505.jpg",TRUE,3,70.6666666666667,"14--Traffic/14_Traffic_Traffic_14_505.jpg",19,0.789473684210526,0.263157894736842,0.0526315789473684,0.0526315789473684,19.7894736842105,"Small","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_722.jpg",TRUE,1,70,"14--Traffic/14_Traffic_Traffic_14_722.jpg",2,1,0.5,0.5,0.5,11.5,"Small","Partial","Mixed"
"14--Traffic","14_Traffic_Traffic_14_55.jpg",FALSE,0,NA,"14--Traffic/14_Traffic_Traffic_14_55.jpg",30,1.13333333333333,0.433333333333333,0.0333333333333333,0.0333333333333333,10.6,"Small","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_677.jpg",TRUE,4,99,"14--Traffic/14_Traffic_Traffic_14_677.jpg",5,0,0,0,0,269.2,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_654.jpg",TRUE,6,68.8333333333333,"14--Traffic/14_Traffic_Traffic_14_654.jpg",1,0,0,0,0,115,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_644.jpg",TRUE,6,71.1666666666667,"14--Traffic/14_Traffic_Traffic_14_644.jpg",10,0,0,0,0,19,"Small","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_850.jpg",TRUE,1,99,"14--Traffic/14_Traffic_Traffic_14_850.jpg",1,0,0,0,0,122,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_170.jpg",TRUE,1,69,"14--Traffic/14_Traffic_Traffic_14_170.jpg",70,1.5,0.628571428571429,0.0714285714285714,0.0714285714285714,5.74285714285714,"Small","Heavy","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_728.jpg",TRUE,2,92,"14--Traffic/14_Traffic_Traffic_14_728.jpg",7,0.285714285714286,0.142857142857143,0.142857142857143,0.142857142857143,38.4285714285714,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_504.jpg",TRUE,3,79.6666666666667,"14--Traffic/14_Traffic_Traffic_14_504.jpg",3,0,0,0,0,38.3333333333333,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_713.jpg",TRUE,2,70.5,"14--Traffic/14_Traffic_Traffic_14_713.jpg",2,0,0,0,0,122,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_834.jpg",TRUE,2,46.5,"14--Traffic/14_Traffic_Traffic_14_834.jpg",23,1.1304347826087,0.434782608695652,0.0869565217391304,0.0869565217391304,8.52173913043478,"Small","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_443.jpg",FALSE,0,NA,"14--Traffic/14_Traffic_Traffic_14_443.jpg",2,1,0,0,0,15.5,"Small","Partial","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_253.jpg",TRUE,1,99,"14--Traffic/14_Traffic_Traffic_14_253.jpg",1,0,0,0,0,120,"Medium","Low","Mostly Typical"
"14--Traffic","14_Traffic_Traffic_14_361.jpg",FALSE,0,NA,"14--Traffic/14_Traffic_Traffic_14_361.jpg",4,0.75,0.25,0,0,7.25,"Small","Partial","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_326.jpg",TRUE,13,96.3846153846154,"20--Family_Group/20_Family_Group_Family_Group_20_326.jpg",14,0.0714285714285714,0,0,0,30.6428571428571,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_835.jpg",TRUE,2,51.5,"20--Family_Group/20_Family_Group_Family_Group_20_835.jpg",7,0.428571428571429,0.142857142857143,0.285714285714286,0.285714285714286,37.7142857142857,"Medium","Low","Mixed"
"20--Family_Group","20_Family_Group_Family_Group_20_255.jpg",TRUE,11,98.8181818181818,"20--Family_Group/20_Family_Group_Family_Group_20_255.jpg",11,0,0,0,0,56.7272727272727,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_387.jpg",TRUE,6,87.8333333333333,"20--Family_Group/20_Family_Group_Family_Group_20_387.jpg",5,0,0,0,0,142.8,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_453.jpg",TRUE,5,57,"20--Family_Group/20_Family_Group_Family_Group_20_453.jpg",1,0,0,0,0,150,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_799.jpg",TRUE,7,72.4285714285714,"20--Family_Group/20_Family_Group_Family_Group_20_799.jpg",16,0.5,0.125,0.0625,0.0625,39.5,"Medium","Partial","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_33.jpg",TRUE,23,98.7391304347826,"20--Family_Group/20_Family_Group_Family_Group_20_33.jpg",23,0,0,0,0,37,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_556.jpg",TRUE,20,95.8,"20--Family_Group/20_Family_Group_Family_Group_20_556.jpg",20,0,0,0,0,44.55,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_750.jpg",TRUE,2,99,"20--Family_Group/20_Family_Group_Family_Group_20_750.jpg",2,0,0,0,0,249.5,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_72.jpg",TRUE,9,91.7777777777778,"20--Family_Group/20_Family_Group_Family_Group_20_72.jpg",11,0.363636363636364,0,0.0909090909090909,0.0909090909090909,49.3636363636364,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_843.jpg",TRUE,6,87.3333333333333,"20--Family_Group/20_Family_Group_Family_Group_20_843.jpg",5,0,0,0,0,237.6,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_760.jpg",TRUE,4,93,"20--Family_Group/20_Family_Group_Family_Group_20_760.jpg",3,0,0,0,0,102,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_696.jpg",TRUE,8,95.125,"20--Family_Group/20_Family_Group_Family_Group_20_696.jpg",7,0,0,0,0,108,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_109.jpg",TRUE,3,99,"20--Family_Group/20_Family_Group_Family_Group_20_109.jpg",4,0,0,0,0,78,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_540.jpg",TRUE,26,94.2307692307692,"20--Family_Group/20_Family_Group_Family_Group_20_540.jpg",29,0.241379310344828,0.103448275862069,0,0,37.0689655172414,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_493.jpg",TRUE,8,86.875,"20--Family_Group/20_Family_Group_Family_Group_20_493.jpg",11,0.363636363636364,0.0909090909090909,0.181818181818182,0.181818181818182,50.5454545454545,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_374.jpg",TRUE,8,65.625,"20--Family_Group/20_Family_Group_Family_Group_20_374.jpg",2,0,0,0,0,409,"Large","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_849.jpg",TRUE,3,88.3333333333333,"20--Family_Group/20_Family_Group_Family_Group_20_849.jpg",2,0,0,0,0,74,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_277.jpg",TRUE,2,96,"20--Family_Group/20_Family_Group_Family_Group_20_277.jpg",6,0.666666666666667,0.166666666666667,0,0,55.5,"Medium","Partial","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_739.jpg",TRUE,3,76.6666666666667,"20--Family_Group/20_Family_Group_Family_Group_20_739.jpg",2,0,0,0,0,184,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_360.jpg",TRUE,4,99,"20--Family_Group/20_Family_Group_Family_Group_20_360.jpg",4,0,0,0,0,74,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_1003.jpg",TRUE,4,99,"20--Family_Group/20_Family_Group_Family_Group_20_1003.jpg",4,0,0,0,0,178,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_101.jpg",TRUE,16,95.9375,"20--Family_Group/20_Family_Group_Family_Group_20_101.jpg",16,0,0,0,0,49.5,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_759.jpg",TRUE,12,97.5833333333333,"20--Family_Group/20_Family_Group_Family_Group_20_759.jpg",12,0,0,0,0,49,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_730.jpg",TRUE,4,89.25,"20--Family_Group/20_Family_Group_Family_Group_20_730.jpg",3,0,0,0,0,260.666666666667,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_339.jpg",TRUE,10,98.5,"20--Family_Group/20_Family_Group_Family_Group_20_339.jpg",12,0.333333333333333,0.166666666666667,0,0,36.5,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_282.jpg",TRUE,8,92.375,"20--Family_Group/20_Family_Group_Family_Group_20_282.jpg",10,0.1,0,0.3,0.3,35.1,"Medium","Low","Mixed"
"20--Family_Group","20_Family_Group_Family_Group_20_447.jpg",TRUE,5,97.2,"20--Family_Group/20_Family_Group_Family_Group_20_447.jpg",6,0,0,0.833333333333333,0.833333333333333,230.333333333333,"Medium","Low","Mostly Atypical"
"20--Family_Group","20_Family_Group_Family_Group_20_108.jpg",TRUE,7,86.5714285714286,"20--Family_Group/20_Family_Group_Family_Group_20_108.jpg",7,0,0,0,0,94.8571428571429,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_775.jpg",TRUE,4,68.5,"20--Family_Group/20_Family_Group_Family_Group_20_775.jpg",7,0.285714285714286,0.142857142857143,0,0,91.5714285714286,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_27.jpg",TRUE,8,91.625,"20--Family_Group/20_Family_Group_Family_Group_20_27.jpg",8,0,0,0,0,90.5,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_22.jpg",TRUE,11,98.4545454545455,"20--Family_Group/20_Family_Group_Family_Group_20_22.jpg",13,0,0,0,0,31.8461538461538,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_427.jpg",TRUE,7,88.7142857142857,"20--Family_Group/20_Family_Group_Family_Group_20_427.jpg",7,0,0,0,0,48.4285714285714,"Medium","Low","Mostly Typical"
"20--Family_Group","20_Family_Group_Family_Group_20_672.jpg",TRUE,56,85.4107142857143,"20--Family_Group/20_Family_Group_Family_Group_20_672.jpg",67,0.283582089552239,0.0895522388059701,0,0,36.5970149253731,"Medium","Low","Mostly Typical"
